business_name,address,phone_number,email,city,state,zip_code_postcode,website,ticker_symbol,kindex_score,doordash_url,ubereats_url,grubhub_url,business_location,latitude,longitude,category,description,owner_name,is_black_owned,is_verified,is_claimed,claimed_by_user_id,loi_signed,loi_date,is_premium,subscription_tier,tier_level,kindex_velocity,review_score,review_count,total_sentiment_score,interaction_count,established_year,is_veteran,is_ecommerce,is_farmer,is_wholesale,is_retail,is_delivery_eligible,has_flash_beacon,is_priority_pinned,is_ar_enabled,arc_asset_url,hero_image,instagram_url,facebook_url,tiktok_url,linkedin_url,marketing_tier,marketing_generations_used,scheduled_promo_date,monthly_promo_count,monthly_promo_reset_date,connection_count,opening_time,closing_time,photo_gallery
Visible Changes (inside The Woodlands Mall),"1201 Lake Woodlands Dr, The Woodlands, TX 77380",2813621110,,The Woodlands,Texas,77380,http://visiblechanges.com/,T62TU,500,,,,"30.164178, -95.4540789",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walgreens,"4501 Guadalupe St Walgreens, Austin, TX 78751",5123236098,,Austin,Texas,78751,https://www.walgreens.com/locator/walgreens-4501+guadalupe+st-austin-tx-78751/id=4704,WALGR,500,,,,"30.3110187, -97.7325283",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Whole Lotta Soul,"Pickup @ Expo Window, 3400 Comsouth Dr, Austin, TX 78744",7373346797,,Austin,Texas,78744,https://www.orderwholelottasoul.com/,WHOLE,500,,,,"30.21258, -97.7200951",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Williams Tunneling Industries, Inc.","16306 Cascade Caverns Ln, Houston, TX 77044",8328891468,williams_edison@yahoo.com,San Antonio,Texas,78259,www.wiltun.com,WILLI,500,,,,"29.421865, -98.4554371",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wilson Consultants Alliance Group, LLC","1105 Chicon St, Austin, TX 78702",2106022368,fwilsonb2814@att.net,San Antonio,Texas,78258,,WILSO,500,,,,"29.6428, -98.4554371",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WiNK Hair Braiding Salon,"8574 Westheimer Rd Suite A, Houston, TX 77063",8328062805,,Houston,Texas,77063,,WINKH,500,,,,"29.7380754, -95.5149234",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WOW African Hair Braiding – Bissonnet,"9817 Bissonnet St Ste H, Houston, TX 77036",7133965705,,Houston,Texas,77036,https://wowhairbraiding.com/locations/bissonnet/?utm_source=google&utm_medium=organic&utm_campaign=gbp-bissonnet,WOWAF,500,,,,"29.6742184, -95.5517733",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xpress Cuts Salon,"Next Door To Dollar Tree, Richmond Square Shopping Center, 2700 Richmond Rd Ste #5, Texarkana, TX 75503",9038316598,,Texarkana,Texas,75503,http://xpresscuts.salon/,XPRES,500,,,,"33.4601531, -94.0895547",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yardarm Restaurant,"4310 Ocean Dr, Corpus Christi, TX 78412",3618558157,,Corpus Christi,Texas,78412,,YARDA,500,,,,"27.7372253, -97.36489",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUR CHEF DRE,"200 W Commerce St Suite 103, Dallas, TX 75208",4696074174,,Dallas,Texas,75208,http://www.yourchefdre.com/,YOURC,500,,,,"32.7741897, -96.8246426",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUR HAIR SALON,"13408 Tomball Pkwy, Houston, TX 77086",8327820152,,Houston,Texas,77086,,YOURH,500,,,,"29.9168739, -95.4877312",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOYO Barbershop,"11601 N Lamar Blvd, Austin, TX 78753",5124177583,,Austin,Texas,78753,,YOYOB,500,,,,"30.3848399, -97.6845566",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yvelise’s Hair Braiding Style LLC,"7309 Cameron Rd, Austin, TX 78752",7377085874,,Austin,Texas,78752,https://yveliseshairbraidingstyles.com/?utm_source=omg-gbp&utm_medium=webclick,YVELI,500,,,,"30.3283163, -97.690196",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zayds Naturally Natural Hair Studio,"1711 Rosewood St, Houston, TX 77004",7135266162,,Houston,Texas,77004,https://www.zaydsthebrand.com/,ZAYDS,500,,,,"29.7296351, -95.3767751",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zee Hair Braiding & Beauty Supply,"7517 Cameron Rd #118, Austin, TX 78752",5129032088,,Austin,Texas,78752,https://www.fresha.com/book-now/zee-beauty-studio-kmc628cq/all-offer?share=true&pId=2827534,ZEEHA,500,,,,"30.3295202, -97.6884713",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
